OBJID,RADEG,DECDEG,MAG0,PRI
3039789010987726976,120.93739173,-8.37367275111,12.0734904401,6
3039789217146156928,120.945958685,-8.34696096591,13.2165912173,0
3039789285865633792,120.916132372,-8.36138206648,9.49346053646,0
3039789560743540352,120.97477117,-8.33463495656,12.5430217045,6
3039790110499354368,120.897721216,-8.33942208354,12.9013098419,0
3039790247938307584,120.919905415,-8.31525027902,10.6223592171,0
3039790385377260928,120.872967214,-8.31186506009,13.6496122079,1
3039790625895429248,120.885728549,-8.2839413496,13.9159713849,6
3039790694614906112,120.94715019,-8.28519473632,12.5324201471,6
3039791072572027392,120.941797031,-8.25951823308,13.9394911183,1
3039791244371561856,121.040129467,-8.28826393783,9.84745001637,1
3039792069005282176,121.062767174,-8.23241932514,13.5381500481,0
3039792962358479488,121.017864384,-8.20662762467,13.8380104434,6
3039792996718217984,121.048964962,-8.21314852288,13.42727307,0
3039793202875805184,120.994796418,-8.19820258986,13.1773985504,1
3039793512113451776,120.843586124,-8.27807631548,13.6529409514,1
3039793683912143744,120.833354428,-8.27968335524,12.9955594492,6
3039793683912143872,120.820013797,-8.28344798369,13.4741237954,6
3039793993149788544,120.905906689,-8.25773568164,11.1468481798,6
3039794199308218240,120.914452495,-8.22273274316,13.0644338724,1
3039794405466648320,120.89818844,-8.21785477995,12.7994810644,1
3039794714704293888,120.812278447,-8.23809009061,13.9468046996,6
3039795573697751552,120.846565137,-8.16397514981,12.727905815,6
3039796089093827456,120.920769974,-8.17813110288,12.9784665571,6
3039796604490021248,120.985883171,-8.13783602677,13.5660894575,0
3039796707569118208,120.889622054,-8.18188215855,10.5835295287,1
3039796776288594560,120.883696022,-8.17322475162,7.27775153281,6
3039797051169069440,120.858755977,-8.15276241172,12.162302819,6
3039797222965192192,120.89270828,-8.1373874636,13.1926091092,6
3039797463483360256,120.938107265,-8.12145342071,13.5456501216,0
3039797497843098112,120.956871336,-8.10724761701,13.4511271928,0
3039799387629553920,121.060372636,-8.14425335254,11.2908341115,0
3039799490708768896,121.123041779,-8.13329844712,12.2424102974,6
3039799593790534272,121.132330501,-8.1314014989,9.16866392292,0
3039799971745104256,121.120789945,-8.0950484096,11.5710559459,6
3039800143543797248,121.220486678,-8.12559538541,12.8935896121,1
3039800212268241152,121.21449821,-8.12785332782,13.8406533088,1
3039800933817861504,121.232080842,-8.07362801528,13.8762651699,1
3039802342567053184,121.053785646,-8.13112242054,13.4779592617,6
3039802376926790912,121.063459568,-8.12449573132,13.29266994,1
3039802411286528896,121.045180752,-8.12335665041,13.628980361,0
3039802651804697088,121.041404948,-8.10772185571,11.480237277,0
3039803029761818880,121.053276986,-8.09444156592,12.4581836476,6
3039803270279986944,121.068966171,-8.05714546613,12.1746368447,6
3039804507230567808,121.108718916,-8.05196596042,11.7020849997,0
3039805331864286592,121.136436353,-8.00066368153,9.11760759097,6
3039806500095389440,121.130881292,-7.94902848902,11.2624305555,0
3039806534455127680,121.10030297,-7.94794745047,12.9401906075,6
3039806981130890496,120.741126915,-8.19522355428,13.5451526406,6
3039808183721731712,120.70334339,-8.13869566332,13.4163191881,6
3039808973995713664,120.875790012,-8.12147097628,12.5066976978,1
3039809729909956864,120.871318382,-8.08296643998,13.197401189,1
3039810451469670272,120.856411191,-8.07677808286,12.9662827724,0
3039811276098184576,120.641561289,-8.13067297098,12.6018001238,0
3039811516616352128,120.66938868,-8.09327419955,13.7788767004,0
3039812203811110528,120.633212066,-8.09830590873,13.8315179912,6
3039813749999344640,120.80175393,-8.04016992873,11.2550257662,1
3039813990517512064,120.828633368,-7.99234938042,13.5928708585,6
3039814162316204160,120.804669779,-8.00608751899,13.8847373341,0
3039814402834373248,120.724479733,-8.01670756764,11.936132595,6
3039814437194111488,120.738981648,-8.01645331336,11.4013692815,1
3039814471553849728,120.753409453,-8.01126905885,12.9905755806,1
3039815090029138944,120.787655541,-7.95807485166,13.0839205751,1
3039815261827831168,120.765167433,-7.96660156626,13.185299106,0
3039815433626525312,120.95678812,-8.06433131197,12.3898171382,1
3039815502346001792,120.936485675,-8.05645293707,12.3252114385,0
3039815571065478400,120.976280352,-8.04618069635,11.4843440484,0
3039815983383182080,120.993581526,-8.03299466464,13.687103186,0
3039816395700040960,120.997547002,-7.99378616947,13.7881942993,0
3039817220333761152,120.971866901,-7.96776984664,10.3973160406,0
3039817357771871744,120.931331831,-7.96869819126,12.048867256,1
3039817735729837056,121.045936866,-7.97896419834,13.071738773,1
3039818148046696448,121.069495407,-7.9583356186,13.9962310175,0
3039818766521986944,120.977434593,-7.95392227101,11.3062923689,1
